,date,volume
6372,2021-11-05 00:20:34+00:00,17
6371,2021-11-05 00:20:37+00:00,17
6370,2021-11-05 00:20:38+00:00,18
6369,2021-11-05 00:20:42+00:00,17
6368,2021-11-05 00:20:43+00:00,19
6367,2021-11-05 00:20:45+00:00,20
6366,2021-11-05 00:20:47+00:00,21
6365,2021-11-05 00:20:54+00:00,20
6364,2021-11-05 00:20:55+00:00,22
6363,2021-11-05 00:20:56+00:00,23
6362,2021-11-05 00:20:57+00:00,23
6361,2021-11-05 00:21:00+00:00,24
6360,2021-11-05 00:21:15+00:00,21
6359,2021-11-05 00:21:17+00:00,22
6358,2021-11-05 00:21:28+00:00,20
6357,2021-11-05 00:21:32+00:00,21
6356,2021-11-05 00:21:33+00:00,22
6355,2021-11-05 00:21:40+00:00,20
6354,2021-11-05 00:21:42+00:00,21
6353,2021-11-05 00:21:57+00:00,12
6352,2021-11-05 00:22:11+00:00,10
6351,2021-11-05 00:22:15+00:00,12
6350,2021-11-05 00:22:22+00:00,11
6349,2021-11-05 00:22:23+00:00,12
6348,2021-11-05 00:22:31+00:00,11
6347,2021-11-05 00:22:33+00:00,11
6346,2021-11-05 00:22:36+00:00,11
6345,2021-11-05 00:22:41+00:00,11
6344,2021-11-05 00:22:43+00:00,12
6343,2021-11-05 00:22:44+00:00,13
6342,2021-11-05 00:22:46+00:00,14
6341,2021-11-05 00:22:47+00:00,15
6340,2021-11-05 00:22:48+00:00,16
6339,2021-11-05 00:22:51+00:00,17
6338,2021-11-05 00:22:56+00:00,18
6337,2021-11-05 00:23:00+00:00,18
6336,2021-11-05 00:23:04+00:00,19
6335,2021-11-05 00:23:05+00:00,20
6334,2021-11-05 00:23:14+00:00,19
6333,2021-11-05 00:23:16+00:00,19
6332,2021-11-05 00:23:30+00:00,18
6331,2021-11-05 00:23:31+00:00,19
6330,2021-11-05 00:23:32+00:00,19
6329,2021-11-05 00:23:36+00:00,19
6328,2021-11-05 00:23:39+00:00,20
6327,2021-11-05 00:23:41+00:00,21
6326,2021-11-05 00:23:42+00:00,20
6325,2021-11-05 00:23:46+00:00,20
6324,2021-11-05 00:23:48+00:00,21
6323,2021-11-05 00:23:49+00:00,21
6322,2021-11-05 00:23:53+00:00,21
6321,2021-11-05 00:23:56+00:00,22
6320,2021-11-05 00:24:03+00:00,21
6319,2021-11-05 00:24:04+00:00,22
6318,2021-11-05 00:24:05+00:00,22
6317,2021-11-05 00:24:08+00:00,22
6316,2021-11-05 00:24:09+00:00,23
6315,2021-11-05 00:24:10+00:00,24
6314,2021-11-05 00:24:13+00:00,25
6313,2021-11-05 00:24:18+00:00,26
6312,2021-11-05 00:24:20+00:00,27
6311,2021-11-05 00:24:27+00:00,28
6310,2021-11-05 00:24:30+00:00,30
6309,2021-11-05 00:24:33+00:00,28
6308,2021-11-05 00:24:34+00:00,29
6307,2021-11-05 00:24:35+00:00,30
6306,2021-11-05 00:24:36+00:00,31
6305,2021-11-05 00:24:38+00:00,30
6304,2021-11-05 00:24:39+00:00,32
6303,2021-11-05 00:24:42+00:00,32
6302,2021-11-05 00:24:49+00:00,27
6301,2021-11-05 00:24:52+00:00,27
6300,2021-11-05 00:24:54+00:00,27
6299,2021-11-05 00:24:59+00:00,27
6298,2021-11-05 00:25:01+00:00,28
6297,2021-11-05 00:25:03+00:00,29
6296,2021-11-05 00:25:05+00:00,28
6295,2021-11-05 00:25:17+00:00,23
6294,2021-11-05 00:25:18+00:00,24
6293,2021-11-05 00:25:22+00:00,22
6292,2021-11-05 00:25:23+00:00,23
6291,2021-11-05 00:25:25+00:00,24
6290,2021-11-05 00:25:27+00:00,26
6289,2021-11-05 00:25:30+00:00,25
6288,2021-11-05 00:25:31+00:00,25
6287,2021-11-05 00:25:34+00:00,25
6286,2021-11-05 00:25:38+00:00,23
6285,2021-11-05 00:25:45+00:00,19
6284,2021-11-05 00:25:51+00:00,19
6283,2021-11-05 00:25:54+00:00,19
6282,2021-11-05 00:25:55+00:00,19
6281,2021-11-05 00:25:59+00:00,20
6280,2021-11-05 00:26:05+00:00,18
6279,2021-11-05 00:26:06+00:00,19
6278,2021-11-05 00:26:12+00:00,20
6277,2021-11-05 00:26:15+00:00,21
6276,2021-11-05 00:26:26+00:00,16
6275,2021-11-05 00:26:27+00:00,17
6274,2021-11-05 00:26:30+00:00,17
6273,2021-11-05 00:26:32+00:00,16
6272,2021-11-05 00:26:34+00:00,18
6271,2021-11-05 00:26:43+00:00,17
6270,2021-11-05 00:26:56+00:00,14
6269,2021-11-05 00:26:59+00:00,15
6268,2021-11-05 00:27:00+00:00,15
6267,2021-11-05 00:27:02+00:00,16
6266,2021-11-05 00:27:09+00:00,14
6265,2021-11-05 00:27:11+00:00,15
6264,2021-11-05 00:27:13+00:00,15
6263,2021-11-05 00:27:15+00:00,16
6262,2021-11-05 00:27:16+00:00,16
6261,2021-11-05 00:27:21+00:00,17
6260,2021-11-05 00:27:26+00:00,18
6259,2021-11-05 00:27:27+00:00,18
6258,2021-11-05 00:27:29+00:00,18
6257,2021-11-05 00:27:36+00:00,15
6256,2021-11-05 00:27:38+00:00,16
6255,2021-11-05 00:27:44+00:00,16
6254,2021-11-05 00:27:54+00:00,18
6253,2021-11-05 00:27:55+00:00,19
6252,2021-11-05 00:27:56+00:00,20
6251,2021-11-05 00:27:59+00:00,20
6250,2021-11-05 00:28:02+00:00,19
6249,2021-11-05 00:28:03+00:00,19
6248,2021-11-05 00:28:08+00:00,20
6247,2021-11-05 00:28:13+00:00,19
6246,2021-11-05 00:28:15+00:00,19
6245,2021-11-05 00:28:20+00:00,18
6244,2021-11-05 00:28:22+00:00,18
6243,2021-11-05 00:28:23+00:00,20
6242,2021-11-05 00:28:29+00:00,19
6241,2021-11-05 00:28:34+00:00,19
6240,2021-11-05 00:28:35+00:00,20
6239,2021-11-05 00:28:36+00:00,21
6238,2021-11-05 00:28:37+00:00,21
6237,2021-11-05 00:28:40+00:00,21
6236,2021-11-05 00:28:44+00:00,22
6235,2021-11-05 00:28:47+00:00,21
6234,2021-11-05 00:28:54+00:00,22
6233,2021-11-05 00:29:01+00:00,20
6232,2021-11-05 00:29:02+00:00,21
6231,2021-11-05 00:29:03+00:00,21
6230,2021-11-05 00:29:04+00:00,22
6229,2021-11-05 00:29:05+00:00,23
6228,2021-11-05 00:29:09+00:00,23
6227,2021-11-05 00:29:11+00:00,24
6226,2021-11-05 00:29:12+00:00,25
6225,2021-11-05 00:29:13+00:00,26
6224,2021-11-05 00:29:16+00:00,27
6223,2021-11-05 00:29:21+00:00,27
6222,2021-11-05 00:29:22+00:00,28
6221,2021-11-05 00:29:27+00:00,26
6220,2021-11-05 00:29:28+00:00,27
6219,2021-11-05 00:29:33+00:00,27
6218,2021-11-05 00:29:39+00:00,24
6217,2021-11-05 00:29:41+00:00,24
6216,2021-11-05 00:29:44+00:00,25
6215,2021-11-05 00:29:45+00:00,25
6214,2021-11-05 00:29:49+00:00,26
6213,2021-11-05 00:29:51+00:00,27
6212,2021-11-05 00:29:52+00:00,28
6211,2021-11-05 00:29:54+00:00,31
6210,2021-11-05 00:29:59+00:00,30
6209,2021-11-05 00:30:03+00:00,29
6208,2021-11-05 00:30:05+00:00,27
6207,2021-11-05 00:30:21+00:00,20
6206,2021-11-05 00:30:22+00:00,20
6205,2021-11-05 00:30:29+00:00,18
6204,2021-11-05 00:30:36+00:00,18
6203,2021-11-05 00:30:37+00:00,19
6202,2021-11-05 00:30:38+00:00,22
6201,2021-11-05 00:30:43+00:00,21
6200,2021-11-05 00:30:44+00:00,22
6199,2021-11-05 00:30:45+00:00,23
6198,2021-11-05 00:30:47+00:00,22
6197,2021-11-05 00:30:48+00:00,23
6196,2021-11-05 00:30:50+00:00,23
6195,2021-11-05 00:31:01+00:00,18
6194,2021-11-05 00:31:02+00:00,19
6193,2021-11-05 00:31:03+00:00,20
6192,2021-11-05 00:31:04+00:00,20
6191,2021-11-05 00:31:05+00:00,21
6190,2021-11-05 00:31:07+00:00,21
6189,2021-11-05 00:31:10+00:00,23
6188,2021-11-05 00:31:15+00:00,24
6187,2021-11-05 00:31:16+00:00,25
6186,2021-11-05 00:31:19+00:00,26
6185,2021-11-05 00:31:23+00:00,25
6184,2021-11-05 00:31:25+00:00,26
6183,2021-11-05 00:31:26+00:00,27
6182,2021-11-05 00:31:27+00:00,29
6181,2021-11-05 00:31:28+00:00,30
6180,2021-11-05 00:31:31+00:00,30
6179,2021-11-05 00:31:34+00:00,32
6178,2021-11-05 00:31:44+00:00,27
6177,2021-11-05 00:31:45+00:00,26
6176,2021-11-05 00:31:46+00:00,26
6175,2021-11-05 00:31:47+00:00,27
6174,2021-11-05 00:31:48+00:00,27
6173,2021-11-05 00:31:53+00:00,27
6172,2021-11-05 00:31:55+00:00,28
6171,2021-11-05 00:31:57+00:00,29
6170,2021-11-05 00:32:00+00:00,30
6169,2021-11-05 00:32:04+00:00,28
6168,2021-11-05 00:32:10+00:00,25
6167,2021-11-05 00:32:14+00:00,25
6166,2021-11-05 00:32:20+00:00,23
6165,2021-11-05 00:32:22+00:00,24
6164,2021-11-05 00:32:23+00:00,25
6163,2021-11-05 00:32:25+00:00,25
6162,2021-11-05 00:32:29+00:00,21
6161,2021-11-05 00:32:31+00:00,22
6160,2021-11-05 00:32:33+00:00,21
6159,2021-11-05 00:32:35+00:00,21
6158,2021-11-05 00:32:36+00:00,22
6157,2021-11-05 00:32:38+00:00,23
6156,2021-11-05 00:32:39+00:00,24
6155,2021-11-05 00:32:42+00:00,25
6154,2021-11-05 00:32:43+00:00,26
6153,2021-11-05 00:32:48+00:00,23
6152,2021-11-05 00:32:51+00:00,22
6151,2021-11-05 00:32:52+00:00,23
6150,2021-11-05 00:32:57+00:00,22
6149,2021-11-05 00:32:59+00:00,22
6148,2021-11-05 00:33:01+00:00,22
6147,2021-11-05 00:33:02+00:00,23
6146,2021-11-05 00:33:05+00:00,23
6145,2021-11-05 00:33:08+00:00,24
6144,2021-11-05 00:33:09+00:00,25
6143,2021-11-05 00:33:19+00:00,24
6142,2021-11-05 00:33:23+00:00,23
6141,2021-11-05 00:33:24+00:00,23
6140,2021-11-05 00:33:30+00:00,22
6139,2021-11-05 00:33:32+00:00,22
6138,2021-11-05 00:33:35+00:00,22
6137,2021-11-05 00:33:39+00:00,20
6136,2021-11-05 00:33:42+00:00,20
6135,2021-11-05 00:33:44+00:00,19
6134,2021-11-05 00:33:48+00:00,20
6133,2021-11-05 00:33:50+00:00,20
6132,2021-11-05 00:33:52+00:00,20
6131,2021-11-05 00:34:02+00:00,17
6130,2021-11-05 00:34:13+00:00,15
6129,2021-11-05 00:34:14+00:00,17
6128,2021-11-05 00:34:15+00:00,18
6127,2021-11-05 00:34:16+00:00,19
6126,2021-11-05 00:34:17+00:00,20
6125,2021-11-05 00:34:20+00:00,20
6124,2021-11-05 00:34:23+00:00,21
6123,2021-11-05 00:34:26+00:00,20
6122,2021-11-05 00:34:27+00:00,21
6121,2021-11-05 00:34:31+00:00,21
6120,2021-11-05 00:34:41+00:00,19
6119,2021-11-05 00:34:45+00:00,18
6118,2021-11-05 00:34:46+00:00,19
6117,2021-11-05 00:34:47+00:00,20
6116,2021-11-05 00:34:48+00:00,21
6115,2021-11-05 00:34:51+00:00,20
6114,2021-11-05 00:34:55+00:00,20
6113,2021-11-05 00:34:56+00:00,21
6112,2021-11-05 00:34:57+00:00,23
6111,2021-11-05 00:35:02+00:00,25
6110,2021-11-05 00:35:04+00:00,25
6109,2021-11-05 00:35:06+00:00,26
6108,2021-11-05 00:35:10+00:00,27
6107,2021-11-05 00:35:11+00:00,28
6106,2021-11-05 00:35:12+00:00,29
6105,2021-11-05 00:35:15+00:00,26
6104,2021-11-05 00:35:16+00:00,26
6103,2021-11-05 00:35:21+00:00,24
6102,2021-11-05 00:35:26+00:00,25
6101,2021-11-05 00:35:29+00:00,24
6100,2021-11-05 00:35:33+00:00,24
6099,2021-11-05 00:35:34+00:00,26
6098,2021-11-05 00:35:35+00:00,27
6097,2021-11-05 00:35:45+00:00,27
6096,2021-11-05 00:35:46+00:00,27
6095,2021-11-05 00:35:47+00:00,27
6094,2021-11-05 00:35:50+00:00,26
6093,2021-11-05 00:35:51+00:00,28
6092,2021-11-05 00:35:54+00:00,28
6091,2021-11-05 00:35:55+00:00,29
6090,2021-11-05 00:35:57+00:00,27
6089,2021-11-05 00:35:58+00:00,26
6088,2021-11-05 00:36:07+00:00,24
6087,2021-11-05 00:36:08+00:00,25
6086,2021-11-05 00:36:12+00:00,24
6085,2021-11-05 00:36:16+00:00,23
6084,2021-11-05 00:36:22+00:00,21
6083,2021-11-05 00:36:24+00:00,23
6082,2021-11-05 00:36:26+00:00,24
6081,2021-11-05 00:36:28+00:00,24
6080,2021-11-05 00:36:29+00:00,25
6079,2021-11-05 00:36:35+00:00,22
6078,2021-11-05 00:36:36+00:00,22
6077,2021-11-05 00:36:37+00:00,23
6076,2021-11-05 00:36:38+00:00,24
6075,2021-11-05 00:36:46+00:00,24
6074,2021-11-05 00:36:49+00:00,23
6073,2021-11-05 00:36:51+00:00,22
6072,2021-11-05 00:36:52+00:00,22
6071,2021-11-05 00:36:54+00:00,23
6070,2021-11-05 00:36:59+00:00,20
6069,2021-11-05 00:37:03+00:00,21
6068,2021-11-05 00:37:07+00:00,22
6067,2021-11-05 00:37:14+00:00,20
6066,2021-11-05 00:37:15+00:00,21
6065,2021-11-05 00:37:17+00:00,21
6064,2021-11-05 00:37:21+00:00,24
6063,2021-11-05 00:37:26+00:00,22
6062,2021-11-05 00:37:36+00:00,20
6061,2021-11-05 00:37:42+00:00,18
6060,2021-11-05 00:37:43+00:00,19
6059,2021-11-05 00:37:52+00:00,17
6058,2021-11-05 00:37:56+00:00,16
6057,2021-11-05 00:38:03+00:00,16
6056,2021-11-05 00:38:06+00:00,16
6055,2021-11-05 00:38:07+00:00,17
6054,2021-11-05 00:38:15+00:00,16
6053,2021-11-05 00:38:21+00:00,14
6052,2021-11-05 00:38:27+00:00,11
6051,2021-11-05 00:38:28+00:00,12
6050,2021-11-05 00:38:32+00:00,13
6049,2021-11-05 00:38:36+00:00,14
6048,2021-11-05 00:38:37+00:00,14
6047,2021-11-05 00:38:38+00:00,15
6046,2021-11-05 00:38:39+00:00,16
6045,2021-11-05 00:38:41+00:00,17
6044,2021-11-05 00:38:45+00:00,16
6043,2021-11-05 00:38:48+00:00,17
6042,2021-11-05 00:38:58+00:00,16
6041,2021-11-05 00:39:06+00:00,16
6040,2021-11-05 00:39:10+00:00,15
6039,2021-11-05 00:39:18+00:00,15
6038,2021-11-05 00:39:19+00:00,16
6037,2021-11-05 00:39:29+00:00,14
6036,2021-11-05 00:39:32+00:00,15
6035,2021-11-05 00:39:44+00:00,10
6034,2021-11-05 00:39:53+00:00,9
6033,2021-11-05 00:39:58+00:00,10
6032,2021-11-05 00:39:59+00:00,10
6031,2021-11-05 00:40:03+00:00,11
6030,2021-11-05 00:40:06+00:00,12
6029,2021-11-05 00:40:07+00:00,12
6028,2021-11-05 00:40:09+00:00,14
6027,2021-11-05 00:40:16+00:00,15
6026,2021-11-05 00:40:24+00:00,14
6025,2021-11-05 00:40:26+00:00,15
6024,2021-11-05 00:40:29+00:00,16
6023,2021-11-05 00:40:31+00:00,16
6022,2021-11-05 00:40:34+00:00,16
6021,2021-11-05 00:40:37+00:00,18
6020,2021-11-05 00:40:41+00:00,19
6019,2021-11-05 00:40:50+00:00,19
6018,2021-11-05 00:40:51+00:00,21
6017,2021-11-05 00:40:56+00:00,21
6016,2021-11-05 00:40:57+00:00,23
6015,2021-11-05 00:41:02+00:00,22
6014,2021-11-05 00:41:05+00:00,22
6013,2021-11-05 00:41:09+00:00,20
6012,2021-11-05 00:41:10+00:00,19
6011,2021-11-05 00:41:12+00:00,20
6010,2021-11-05 00:41:19+00:00,20
6009,2021-11-05 00:41:26+00:00,21
6008,2021-11-05 00:41:27+00:00,21
6007,2021-11-05 00:41:29+00:00,22
6006,2021-11-05 00:41:31+00:00,22
6005,2021-11-05 00:41:37+00:00,21
6004,2021-11-05 00:41:40+00:00,21
6003,2021-11-05 00:41:52+00:00,19
6002,2021-11-05 00:41:57+00:00,18
6001,2021-11-05 00:42:00+00:00,18
6000,2021-11-05 00:42:02+00:00,19
5999,2021-11-05 00:42:08+00:00,18
5998,2021-11-05 00:42:13+00:00,17
5997,2021-11-05 00:42:16+00:00,18
5996,2021-11-05 00:42:19+00:00,19
5995,2021-11-05 00:42:23+00:00,19
5994,2021-11-05 00:42:27+00:00,18
5993,2021-11-05 00:42:29+00:00,18
5992,2021-11-05 00:42:32+00:00,16
5991,2021-11-05 00:42:42+00:00,14
5990,2021-11-05 00:42:43+00:00,16
5989,2021-11-05 00:42:44+00:00,17
5988,2021-11-05 00:42:46+00:00,18
5987,2021-11-05 00:42:57+00:00,18
5986,2021-11-05 00:42:59+00:00,18
5985,2021-11-05 00:43:00+00:00,19
5984,2021-11-05 00:43:10+00:00,16
5983,2021-11-05 00:43:13+00:00,17
5982,2021-11-05 00:43:14+00:00,17
5981,2021-11-05 00:43:20+00:00,17
5980,2021-11-05 00:43:21+00:00,18
5979,2021-11-05 00:43:23+00:00,19
5978,2021-11-05 00:43:24+00:00,20
5977,2021-11-05 00:43:29+00:00,21
5976,2021-11-05 00:43:30+00:00,23
5975,2021-11-05 00:43:35+00:00,23
5974,2021-11-05 00:43:36+00:00,24
5973,2021-11-05 00:43:41+00:00,25
5972,2021-11-05 00:43:43+00:00,24
5971,2021-11-05 00:43:47+00:00,22
5970,2021-11-05 00:43:54+00:00,23
5969,2021-11-05 00:43:55+00:00,24
5968,2021-11-05 00:43:57+00:00,25
5967,2021-11-05 00:44:01+00:00,23
5966,2021-11-05 00:44:07+00:00,24
5965,2021-11-05 00:44:08+00:00,25
5964,2021-11-05 00:44:11+00:00,25
5963,2021-11-05 00:44:14+00:00,25
5962,2021-11-05 00:44:15+00:00,24
5961,2021-11-05 00:44:17+00:00,25
5960,2021-11-05 00:44:19+00:00,26
5959,2021-11-05 00:44:24+00:00,23
5958,2021-11-05 00:44:26+00:00,23
5957,2021-11-05 00:44:32+00:00,20
5956,2021-11-05 00:44:37+00:00,20
5955,2021-11-05 00:44:42+00:00,20
5954,2021-11-05 00:44:52+00:00,19
5953,2021-11-05 00:44:56+00:00,18
5952,2021-11-05 00:44:59+00:00,18
5951,2021-11-05 00:45:06+00:00,18
5950,2021-11-05 00:45:15+00:00,15
5949,2021-11-05 00:45:16+00:00,16
5948,2021-11-05 00:45:21+00:00,15
5947,2021-11-05 00:45:24+00:00,16
5946,2021-11-05 00:45:28+00:00,14
5945,2021-11-05 00:45:30+00:00,15
5944,2021-11-05 00:45:32+00:00,16
5943,2021-11-05 00:45:36+00:00,15
5942,2021-11-05 00:45:37+00:00,16
5941,2021-11-05 00:45:43+00:00,15
5940,2021-11-05 00:45:49+00:00,16
5939,2021-11-05 00:45:54+00:00,16
5938,2021-11-05 00:45:59+00:00,16
5937,2021-11-05 00:46:04+00:00,16
5936,2021-11-05 00:46:08+00:00,16
5935,2021-11-05 00:46:11+00:00,17
5934,2021-11-05 00:46:12+00:00,18
5933,2021-11-05 00:46:13+00:00,19
5932,2021-11-05 00:46:20+00:00,18
5931,2021-11-05 00:46:22+00:00,18
5930,2021-11-05 00:46:23+00:00,19
5929,2021-11-05 00:46:30+00:00,18
5928,2021-11-05 00:46:31+00:00,19
5927,2021-11-05 00:46:36+00:00,19
5926,2021-11-05 00:46:42+00:00,19
5925,2021-11-05 00:46:50+00:00,18
5924,2021-11-05 00:46:59+00:00,18
5923,2021-11-05 00:47:00+00:00,19
5922,2021-11-05 00:47:08+00:00,19
5921,2021-11-05 00:47:09+00:00,20
5920,2021-11-05 00:47:10+00:00,21
5919,2021-11-05 00:47:12+00:00,21
5918,2021-11-05 00:47:13+00:00,21
5917,2021-11-05 00:47:19+00:00,21
5916,2021-11-05 00:47:21+00:00,21
5915,2021-11-05 00:47:25+00:00,20
5914,2021-11-05 00:47:37+00:00,16
5913,2021-11-05 00:47:38+00:00,17
5912,2021-11-05 00:47:39+00:00,19
5911,2021-11-05 00:47:40+00:00,20
5910,2021-11-05 00:47:42+00:00,21
5909,2021-11-05 00:47:45+00:00,21
5908,2021-11-05 00:47:46+00:00,23
5907,2021-11-05 00:47:52+00:00,23
5906,2021-11-05 00:47:54+00:00,24
5905,2021-11-05 00:48:00+00:00,23
5904,2021-11-05 00:48:07+00:00,23
5903,2021-11-05 00:48:09+00:00,22
5902,2021-11-05 00:48:13+00:00,20
5901,2021-11-05 00:48:14+00:00,19
5900,2021-11-05 00:48:17+00:00,20
5899,2021-11-05 00:48:21+00:00,21
5898,2021-11-05 00:48:22+00:00,21
5897,2021-11-05 00:48:24+00:00,22
5896,2021-11-05 00:48:27+00:00,22
5895,2021-11-05 00:48:28+00:00,24
5894,2021-11-05 00:48:30+00:00,25
5893,2021-11-05 00:48:31+00:00,26
5892,2021-11-05 00:48:32+00:00,27
5891,2021-11-05 00:48:36+00:00,28
5890,2021-11-05 00:48:37+00:00,29
5889,2021-11-05 00:48:39+00:00,27
5888,2021-11-05 00:48:42+00:00,26
5887,2021-11-05 00:48:45+00:00,26
5886,2021-11-05 00:48:47+00:00,25
5885,2021-11-05 00:48:52+00:00,26
5884,2021-11-05 00:48:53+00:00,26
5883,2021-11-05 00:48:59+00:00,26
5882,2021-11-05 00:49:00+00:00,27
5881,2021-11-05 00:49:02+00:00,27
5880,2021-11-05 00:49:05+00:00,28
5879,2021-11-05 00:49:07+00:00,29
5878,2021-11-05 00:49:14+00:00,27
5877,2021-11-05 00:49:18+00:00,25
5876,2021-11-05 00:49:20+00:00,26
5875,2021-11-05 00:49:21+00:00,27
5874,2021-11-05 00:49:25+00:00,26
5873,2021-11-05 00:49:28+00:00,25
5872,2021-11-05 00:49:29+00:00,25
5871,2021-11-05 00:49:30+00:00,26
5870,2021-11-05 00:49:32+00:00,25
5869,2021-11-05 00:49:40+00:00,22
5868,2021-11-05 00:49:41+00:00,23
5867,2021-11-05 00:49:53+00:00,19
5866,2021-11-05 00:49:55+00:00,19
5865,2021-11-05 00:49:57+00:00,20
5864,2021-11-05 00:50:01+00:00,19
5863,2021-11-05 00:50:02+00:00,20
5862,2021-11-05 00:50:04+00:00,21
5861,2021-11-05 00:50:08+00:00,20
5860,2021-11-05 00:50:09+00:00,21
5859,2021-11-05 00:50:14+00:00,22
5858,2021-11-05 00:50:20+00:00,22
5857,2021-11-05 00:50:25+00:00,21
5856,2021-11-05 00:50:40+00:00,18
5855,2021-11-05 00:50:41+00:00,19
5854,2021-11-05 00:50:47+00:00,19
5853,2021-11-05 00:50:48+00:00,20
5852,2021-11-05 00:50:51+00:00,21
5851,2021-11-05 00:50:53+00:00,22
5850,2021-11-05 00:50:54+00:00,22
5849,2021-11-05 00:50:56+00:00,23
5848,2021-11-05 00:51:00+00:00,23
5847,2021-11-05 00:51:03+00:00,21
5846,2021-11-05 00:51:07+00:00,21
5845,2021-11-05 00:51:12+00:00,20
5844,2021-11-05 00:51:19+00:00,19
5843,2021-11-05 00:51:28+00:00,16
5842,2021-11-05 00:51:31+00:00,17
5841,2021-11-05 00:51:32+00:00,18
5840,2021-11-05 00:51:36+00:00,19
5839,2021-11-05 00:51:40+00:00,20
5838,2021-11-05 00:51:41+00:00,21
5837,2021-11-05 00:51:42+00:00,21
5836,2021-11-05 00:51:50+00:00,20
5835,2021-11-05 00:51:52+00:00,20
5834,2021-11-05 00:51:53+00:00,21
5833,2021-11-05 00:52:00+00:00,18
5832,2021-11-05 00:52:03+00:00,18
5831,2021-11-05 00:52:09+00:00,17
5830,2021-11-05 00:52:16+00:00,17
5829,2021-11-05 00:52:19+00:00,18
5828,2021-11-05 00:52:21+00:00,18
5827,2021-11-05 00:52:24+00:00,19
5826,2021-11-05 00:52:26+00:00,20
5825,2021-11-05 00:52:30+00:00,20
5824,2021-11-05 00:52:39+00:00,18
5823,2021-11-05 00:52:41+00:00,17
5822,2021-11-05 00:52:42+00:00,17
5821,2021-11-05 00:52:45+00:00,17
5820,2021-11-05 00:52:46+00:00,18
5819,2021-11-05 00:52:47+00:00,20
5818,2021-11-05 00:52:49+00:00,21
5817,2021-11-05 00:52:52+00:00,21
5816,2021-11-05 00:52:56+00:00,20
5815,2021-11-05 00:52:58+00:00,21
5814,2021-11-05 00:53:03+00:00,21
5813,2021-11-05 00:53:16+00:00,20
5812,2021-11-05 00:53:17+00:00,20
5811,2021-11-05 00:53:21+00:00,20
5810,2021-11-05 00:53:22+00:00,21
5809,2021-11-05 00:53:23+00:00,24
5808,2021-11-05 00:53:24+00:00,25
5807,2021-11-05 00:53:29+00:00,24
5806,2021-11-05 00:53:33+00:00,24
5805,2021-11-05 00:53:36+00:00,25
5804,2021-11-05 00:53:37+00:00,26
5803,2021-11-05 00:53:39+00:00,27
5802,2021-11-05 00:53:41+00:00,26
5801,2021-11-05 00:53:42+00:00,26
5800,2021-11-05 00:53:43+00:00,26
5799,2021-11-05 00:53:51+00:00,22
5798,2021-11-05 00:53:53+00:00,22
5797,2021-11-05 00:53:57+00:00,23
5796,2021-11-05 00:53:59+00:00,23
5795,2021-11-05 00:54:01+00:00,25
5794,2021-11-05 00:54:07+00:00,26
5793,2021-11-05 00:54:11+00:00,27
5792,2021-11-05 00:54:12+00:00,28
5791,2021-11-05 00:54:19+00:00,27
5790,2021-11-05 00:54:20+00:00,28
5789,2021-11-05 00:54:23+00:00,25
5788,2021-11-05 00:54:27+00:00,23
5787,2021-11-05 00:54:28+00:00,24
5786,2021-11-05 00:54:29+00:00,26
5785,2021-11-05 00:54:32+00:00,26
5784,2021-11-05 00:54:35+00:00,26
5783,2021-11-05 00:54:37+00:00,26
5782,2021-11-05 00:54:39+00:00,26
5781,2021-11-05 00:54:42+00:00,25
5780,2021-11-05 00:54:49+00:00,24
5779,2021-11-05 00:54:51+00:00,25
5778,2021-11-05 00:54:53+00:00,25
5777,2021-11-05 00:54:54+00:00,24
5776,2021-11-05 00:54:57+00:00,25
5775,2021-11-05 00:54:59+00:00,26
5774,2021-11-05 00:55:01+00:00,25
5773,2021-11-05 00:55:02+00:00,24
5772,2021-11-05 00:55:05+00:00,26
5771,2021-11-05 00:55:10+00:00,26
5770,2021-11-05 00:55:18+00:00,25
5769,2021-11-05 00:55:20+00:00,25
5768,2021-11-05 00:55:24+00:00,24
5767,2021-11-05 00:55:30+00:00,21
5766,2021-11-05 00:55:31+00:00,22
5765,2021-11-05 00:55:35+00:00,23
5764,2021-11-05 00:55:43+00:00,20
5763,2021-11-05 00:55:47+00:00,21
5762,2021-11-05 00:55:50+00:00,22
5761,2021-11-05 00:56:01+00:00,17
5760,2021-11-05 00:56:14+00:00,13
5759,2021-11-05 00:56:15+00:00,14
5758,2021-11-05 00:56:18+00:00,15
5757,2021-11-05 00:56:24+00:00,16
5756,2021-11-05 00:56:26+00:00,16
5755,2021-11-05 00:56:28+00:00,17
5754,2021-11-05 00:56:31+00:00,17
5753,2021-11-05 00:56:33+00:00,17
5752,2021-11-05 00:56:34+00:00,18
5751,2021-11-05 00:56:35+00:00,19
5750,2021-11-05 00:56:42+00:00,18
5749,2021-11-05 00:56:49+00:00,16
5748,2021-11-05 00:56:53+00:00,17
5747,2021-11-05 00:56:55+00:00,18
5746,2021-11-05 00:56:56+00:00,19
5745,2021-11-05 00:56:58+00:00,20
5744,2021-11-05 00:57:00+00:00,21
5743,2021-11-05 00:57:08+00:00,21
5742,2021-11-05 00:57:12+00:00,22
5741,2021-11-05 00:57:16+00:00,22
5740,2021-11-05 00:57:17+00:00,23
5739,2021-11-05 00:57:19+00:00,22
5738,2021-11-05 00:57:21+00:00,23
5737,2021-11-05 00:57:23+00:00,24
