tweet_created_at,tweet_id,tweet_text,tweet_source,tweet_retweet_count,tweet_favorite_count,tweet_created_date
2021-10-31 19:30:38+00:00,1.45E+18,"happy halloween from the best boys 🎃🦇

♡ — #acnh #animalcrossing  #どうぶつの森 https://t.co/fQwesCCiTm",Twitter for iPad,73,367,10/31/2021
2021-11-02 15:49:01+00:00,1.46E+18,HI GUYS!!! I created my first ever SPEED BUILD!! It’s a short clip on how I built and decorated the Lookout behind… https://t.co/ZKl89ak7Lb,Twitter for iPhone,73,385,11/2/2021
2021-10-31 19:07:18+00:00,1.45E+18,"""C'mon, Lou. One last delivery."" #AnimalCrossing #ACNH #DeathStranding #Bridges https://t.co/Sz3rSmhL4J",Twitter Web App,73,784,10/31/2021
2021-11-05 02:09:02+00:00,1.46E+18,When you're down to your last character in KOF arcade run. #king #kingoffighters #snk #AnimalCrossing #ACNH… https://t.co/j37z1ntP1I,Nintendo Switch Share,72,387,11/5/2021
2021-10-31 18:22:49+00:00,1.45E+18,"golden hour 🍐🌾
#acnh #animalcrossing https://t.co/hNsxv5MdtZ",Twitter for iPhone,72,708,10/31/2021
2021-11-04 18:35:15+00:00,1.46E+18,"Can I see all of your new houses? 🥺

#acnh #animalcrossing https://t.co/VdZeyMFgiz",Twitter for iPhone,71,1404,11/4/2021
2021-11-02 15:11:49+00:00,1.46E+18,Fog is my new fave thing 🥺🥺 #acnh #AnimalCrossingNewHorizons #AnimalCrossing #animalcrossinginsp https://t.co/YzwuOybHFN,Twitter for iPhone,71,517,11/2/2021
2021-11-05 12:57:58+00:00,1.46E+18,"my first build on Arabella 🤎

#AnimalCrossing #ACNH https://t.co/2sRh4sMHRf",Twitter for iPhone,70,860,11/5/2021
2021-11-05 04:17:49+00:00,1.46E+18,"lunch time 🥪

#AnimalCrossing #acnh 
#あつ森 #あつ森写真部 https://t.co/GxAqd8cGOF",Twitter for iPhone,70,647,11/5/2021
2021-11-05 11:35:57+00:00,1.46E+18,"It's raining outside :'c

#AnimalCrossing #ACNH https://t.co/V52czm6kHs",Nintendo Switch Share,68,845,11/5/2021
2021-11-05 17:14:33+00:00,1.46E+18,"NO WAYY i found him ! 😭

#AnimalCrossing #ACNH #Sasha https://t.co/oWJYeDknd7",Twitter for iPhone,68,1984,11/5/2021
2021-11-04 22:57:00+00:00,1.46E+18,"bun and his coffee 

#AnimalCrossing https://t.co/NFnXSRgSUf",Twitter Web App,67,250,11/4/2021
2021-10-31 15:16:37+00:00,1.45E+18,"🎃 I wish you all a happy and safe Halloween day 🎃 

#AnimalCrossing #halloween2021 https://t.co/dWhI807BmT",Twitter for iPhone,67,933,10/31/2021
2021-10-30 16:06:23+00:00,1.45E+18,"chickpea 3.0 🌱🚲
#acnh #animalcrossing https://t.co/HkxHOKxsui",Twitter for iPhone,67,771,10/30/2021
2021-11-01 12:36:07+00:00,1.46E+18,welcome to my new island gold dust ✨ #acnh #animalcrossing https://t.co/BKRqEpAKiW,Twitter for iPhone,66,800,11/1/2021
2021-11-01 00:39:45+00:00,1.45E+18,@zagghov's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,Twitter Web App,66,0,11/1/2021
2021-11-05 15:25:58+00:00,1.46E+18,"It's a Brand New Game! 🌿
#ACNH #AnimalCrossingNewHorizons #AnimalCrossing #acnhinspo #ACNHDesign #NintendoSwitch… https://t.co/JeGWsZS5ks",Twitter Web App,66,402,11/5/2021
2021-11-05 01:43:53+00:00,1.46E+18,"New villager interiors and exteriors thread
Interiors: Cephalobot, Petri, Quinn, Marlo
#AnimalCrossing #ACNH https://t.co/o0Mr6p9u3w",Twitter for Android,66,268,11/5/2021
2021-10-30 22:57:00+00:00,1.45E+18,"i love sasha very much 

#AnimalCrossing https://t.co/ID10FY9OkG",Twitter Web App,65,274,10/30/2021
2021-11-04 21:24:29+00:00,1.46E+18,"no talk me i angy

#ACNH #ACNHUpdate #AnimalCrossing https://t.co/F3lLFv5xIl",Twitter for iPhone,65,511,11/4/2021
2021-10-30 16:47:03+00:00,1.45E+18,"Katrina's Jewel Collection ✨
#ACNH #AnimalCrossingNewHorizons #AnimalCrossing #acnhinspo #ACNHDesign… https://t.co/ARqk7uuAoo",Twitter Web App,65,411,10/30/2021
2021-11-05 21:16:58+00:00,1.46E+18,"Animal Crossing Giveaway 🌴
Giving away bells, NMT, resources, and some surprise gifts to 3 winners in honor of the… https://t.co/xYXxlJEwU3",Twitter for iPhone,64,53,11/5/2021
2021-11-04 23:30:16+00:00,1.46E+18,"With so many events and new items in Version 2.0, we made a checklist of our favorite additions in the #ACNH update… https://t.co/akUeubcI6q",Twitter for iPhone,64,267,11/4/2021
2021-11-05 11:10:31+00:00,1.46E+18,I’m so in love with my new hair 🤍 happy friday!! 🍂 #AnimalCrossing #AnimalCrossingupdate https://t.co/1or37Hd36r,Twitter for iPhone,64,919,11/5/2021
2021-10-31 02:53:23+00:00,1.45E+18,Heading to work #AnimalCrossing #ACNH #NintendoSwitch https://t.co/2mavbRdVAb,Nintendo Switch Share,64,842,10/31/2021
2021-10-31 23:24:22+00:00,1.45E+18,"salem on halloween 🎃🕸🍂

#acnh #acnhinspo #halloweenisland #acnhdesign #animalcrossing #どうぶつの森 https://t.co/U16WxFBD5M",Twitter for iPhone,63,591,10/31/2021
2021-11-02 03:08:29+00:00,1.46E+18,#AnimalCrossing / I can’t wait to make this guy sing bubblegum kk for me https://t.co/mFVAgSspF0,Twitter for iPad,62,218,11/2/2021
2021-11-01 19:05:55+00:00,1.46E+18,"stop for a snack? 🧃🍨
#acnh #animalcrossing https://t.co/rDHjMElthY",Twitter for iPhone,62,546,11/1/2021
2021-11-04 22:40:55+00:00,1.46E+18,"THE CUTEST BOY ✨

#AnimalCrossingNewHorizons #AnimalCrossing #ACNH  #sasha https://t.co/SKlxGeZs0N",Twitter Web App,62,144,11/4/2021
2021-11-04 12:15:34+00:00,1.46E+18,"Guys, we can READ 🙈

#ACNH #AnimalCrossingNewHorizons #AnimalCrossing https://t.co/udlyNDK0h2",Twitter for Android,61,439,11/4/2021
2021-11-01 22:28:19+00:00,1.46E+18,"Before and after of flurry’s 🤍 
(I might redo this later I’m not sure if I like it) 
#acnh #animalcrossing… https://t.co/viL2eX0Usx",Twitter for iPhone,61,609,11/1/2021
2021-11-02 23:10:02+00:00,1.46E+18,"🎉400 NMT GA🎉

✨1 winner will win a full inventory full of NMTs✨

RULES
🎉follow me @itsjuliexoxo &amp; @NeverlandTI
🎉lik… https://t.co/O26a0FbP2D",Twitter for iPhone,60,65,11/2/2021
2021-11-05 15:59:56+00:00,1.46E+18,Giveaway for 3 people to learn all the new DIYs and food recipes from the update! Grab any 40 new furniture items a… https://t.co/73BoeUEYxL,Twitter Web App,59,35,11/5/2021
2021-10-31 17:30:29+00:00,1.45E+18,Twitches 🧝🏽‍♀️🧝🏽‍♀️ #animalcrossing https://t.co/0kHx0BqtJR,Twitter for iPad,59,412,10/31/2021
2021-11-04 18:04:47+00:00,1.46E+18,love this tantrum child #AnimalCrossing #ACNH #NintendoSwitch https://t.co/T7U24GkSJg,Nintendo Switch Share,59,382,11/4/2021
2021-11-02 23:32:22+00:00,1.46E+18,"some living room details 💕🐇

#AnimalCrossing #ACNH #ACNHDesign #AnimalCrossingDesigns #NintendoSwitch… https://t.co/IiTv6JHuIG",Twitter Web App,58,344,11/2/2021
2021-11-05 04:13:12+00:00,1.46E+18,The Animal Crossing: New Horizons Happy Home Paradise Downloadable Content is now available in North America! #ACNH… https://t.co/dNJTyxL0xC,Twitter for iPhone,58,455,11/5/2021
2021-10-31 17:07:28+00:00,1.45E+18,From my villagers to yours… Happy Halloween! 🎃 #halloween2021  #AnimalCrossing https://t.co/7MFLnF5RId,Twitter for iPhone,58,214,10/31/2021
2021-11-04 21:56:03+00:00,1.46E+18,"Want to WIN an #AnimalCrossing Nintendo Switch!? 🎉

#TheGameHERs are giving away an #ACNH themed console, controlle… https://t.co/xIBmaS9Qzz",Sprout Social,58,43,11/4/2021
2021-11-01 15:34:29+00:00,1.46E+18,"🌲An Exterior on the Interior.... 
Inside the Witch’s Hut 

🌲IG NaydinfarCrossing 🌲
No reposts #acnh #ACNHDirect… https://t.co/UV93r1T9v0",Twitter for iPhone,58,372,11/1/2021
2021-10-31 15:42:46+00:00,1.45E+18,"Happy Halloween everyone!

Make a way for the second battle entrance ! this time yellow VS blue!
 💙💛

Which one of… https://t.co/lXuTvvFwJ8",Twitter for Android,57,563,10/31/2021
2021-11-02 20:01:37+00:00,1.46E+18,"TREASURE ISLAND GIVEAWAY
Win 30 Minutes of Unlimited Trips

1 WINNER
RULES
🏝Must follow me, @carebearti &amp;… https://t.co/V2jWmM0ONd",Twitter for Android,57,42,11/2/2021
2021-11-02 15:17:22+00:00,1.46E+18,"Florist shop 🌹 

#ACNH #AnimalCrossing #AnimalCrossingNewHorizons https://t.co/sndE7VmX5d",Twitter for iPhone,57,472,11/2/2021
2021-11-02 13:19:14+00:00,1.46E+18,"baby, it’s ❄️cold❄️ outside! here’s a before &amp; after of a cozy little outdoor cafe ☕️🧦

#acnh #acnhdesign… https://t.co/G6vsGfTNPP",Twitter for iPhone,56,408,11/2/2021
2021-10-31 14:16:09+00:00,1.45E+18,"A little before and after 🤎

#acnh #animalcrossing #ACNHDesign https://t.co/F07wlnXbKG",Twitter for Android,56,958,10/31/2021
2021-11-01 17:02:39+00:00,1.46E+18,"💖SANRIO GIVEAWAY 💖

1 WINNER gets everything in the pic below 👇🏻 

RULES:
Like ❤️
‼️Must follow me (@Juniper_ACNH1)… https://t.co/cW4zzhvliD",Twitter for iPhone,56,59,11/1/2021
2021-11-05 06:12:39+00:00,1.46E+18,"don’t normally post this time of night but v excited about the new items !!! :’) 

#acnh #animalcrossing #acnhinspo https://t.co/noPaxTPipl",Twitter for iPhone,56,581,11/5/2021
2021-11-05 14:30:12+00:00,1.46E+18,the dream team #AnimalCrossingNewHorizions #AnimalCrossing #happyhomeparadise #niko #ACNH #wardell https://t.co/eSC4uRgR9J,Twitter Web App,56,280,11/5/2021
2021-10-30 14:33:51+00:00,1.45E+18,"you can never have too many flowers right? hehe 😋

my island called honey 🍯 will be finished very very soon friends… https://t.co/z1TdGTcJWJ",Twitter for iPhone,56,494,10/30/2021
2021-11-01 16:14:16+00:00,1.46E+18,"amalthea’s cozy library👒🍂…

#acnh #acnhdesign #animalcrossing #animalcrossingnewhorizons #animalcrossingdesign… https://t.co/FUcQVNcCb3",Twitter for iPhone,56,413,11/1/2021
2021-10-30 16:26:59+00:00,1.45E+18,"✨🪵 MATERIALS GIVEAWAY 🪵✨

Win an inventory full of various materials (see photo below)! To enter: 

🪵 Follow me &amp;… https://t.co/QFadZACp6u",Twitter for iPhone,55,66,10/30/2021
2021-10-31 16:38:32+00:00,1.45E+18,"happy spooky day friends!!🎃🍂..

#acnh #acnhdesign #animalcrossing #animalcrossingnewhorizons #animalcrossingdesign… https://t.co/vHLWccannr",Twitter for iPhone,55,439,10/31/2021
2021-11-05 00:01:07+00:00,1.46E+18,"Here's all the new tree/big plant items 
#AnimalCrossing #ACNH https://t.co/D0lSgD1YrN",Twitter for Android,55,411,11/5/2021
2021-10-30 02:50:55+00:00,1.45E+18,WHAT ARE YOU DOING IN MY PLUM TREES?! #ACNHDesign #ACNH #AnimalCrossingNewHorizons #Zelda #BOTW #AnimalCrossing https://t.co/qZht4mU22b,Twitter for iPhone,54,521,10/30/2021
2021-10-31 21:10:14+00:00,1.45E+18,"Chamomile’s mood board 🧺🫖🧸🍂
Vintage Farm town 🌾
#acnh #AnimalCrossing #AnimalCrossingNewHorizons #NintendoSwitch… https://t.co/7T6ULfWyC1",Twitter for iPhone,52,678,10/31/2021
2021-11-05 22:09:35+00:00,1.46E+18,"okay, the windmills are everything for my sleepy island 🥺🌾

#ACNHUpdate #AnimalCrossing https://t.co/zGS11ao4LQ",Twitter for iPhone,52,565,11/5/2021
2021-10-30 05:40:46+00:00,1.45E+18,"re-rigged the mouth and made a few tiny adjustments to the eyes of my ac model, whee
#KoziiColors #AnimalCrossing https://t.co/hvJF2yryBZ",Twitter Web App,52,439,10/30/2021
2021-10-31 15:36:49+00:00,1.45E+18,"Happy Halloween! I miss drawing these folk 😄
#halloween2021 #DQXI #AnimalCrossing #DQ11 https://t.co/6gCiYiw7np",Twitter for iPad,51,102,10/31/2021
2021-11-01 20:33:41+00:00,1.46E+18,"FLASH GIVEAWAY!!! WIN A 30 MINUTE VISIT TO EUPHORIA TREASURE ISLAND!! All you have to do is:
💜 follow me
💜 retweet… https://t.co/1ZEMtanSqL",Twitter for iPhone,51,57,11/1/2021
2021-11-05 04:18:41+00:00,1.46E+18,"NEW VIDEO! #AnimalCrossing hype is through the roof again! Here's a #violin and #otamatone cover of ""5P.M."" from An… https://t.co/3o3QkJYJGT",Twitter Web App,51,237,11/5/2021
2021-11-04 16:52:21+00:00,1.46E+18,"Look at them go 😭
#AnimalCrossing #ACNH https://t.co/amKcEp6a7e",Twitter for Android,50,227,11/4/2021
2021-11-05 04:21:58+00:00,1.46E+18,"RatCready, my beloved...
@Cameron_August mentored me in every step of this little project but the rig was done enti… https://t.co/UtPcynZuQe",Twitter Web App,50,240,11/5/2021
2021-11-01 08:54:47+00:00,1.46E+18,"Picnic at the beach 🌾

#acnh #AnimalCrossingNewHorizons #AnimalCrossing https://t.co/RhZnH3tU3v",Twitter for Android,50,554,11/1/2021
2021-11-05 07:52:31+00:00,1.46E+18,"Marcy!!!!!!!!!! 

#Amphibia #동물의숲 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/JgQlbs9vCp",Twitter for iPhone,50,245,11/5/2021
2021-11-02 08:43:23+00:00,1.46E+18,"🌱 my favorite area 𖥧𖤣⋆°

 #AnimalCrossing  #ACNH https://t.co/IsL7orsbM8",Twitter for iPhone,49,505,11/2/2021
2021-11-05 15:09:19+00:00,1.46E+18,"Today is my first day as an island home designer! How do we look?🥺🏝

#AnimalCrossing #HappyHomeParadise https://t.co/D9ORtSRqxg",Twitter for iPhone,49,1405,11/5/2021
2021-11-01 22:08:53+00:00,1.46E+18,"🍂 in a rush! must go to the shops! 🍂

#AnimalCrossingNewHorizons #AnimalCrossing https://t.co/qxQdw2SEqu",Twitter for Android,49,534,11/1/2021
2021-10-30 20:17:14+00:00,1.45E+18,"mood board for Arabella 🤎❄️

#AnimalCrossing #ACNH #acnhinspo https://t.co/c2Zb1EO8Xd",Twitter for iPhone,49,639,10/30/2021
2021-10-31 16:04:55+00:00,1.45E+18,"Happy Halloween! 🎃 

#ACNH #AnimalCrossing #AnimalCrossingNewHorizons https://t.co/3Y8uH4OvK7",Twitter for iPhone,47,482,10/31/2021
2021-11-01 14:39:17+00:00,1.46E+18,"Deer in a bush! Inspired by Nara Deer Park 🦌  isn't it A-DOE-RABLE?! 😂❤️ Special thanks to @yupyupisland
for the bu… https://t.co/RokdW8JFoD",Twitter for Android,47,195,11/1/2021
2021-10-30 13:05:49+00:00,1.45E+18,"Out for a stroll..🍂

#acnh #AnimalCrossing #ACNHDesign https://t.co/A9dZ4S0APk",Twitter for Android,47,611,10/30/2021
2021-10-31 18:46:52+00:00,1.45E+18,"🎃 Happy Halloween 🎃 
 #ACNH #ACNHdesign #animalcrossing  
#どうぶつの森 https://t.co/gTvH9wuMo4",Twitter for iPhone,47,511,10/31/2021
2021-11-01 19:34:36+00:00,1.46E+18,"Getting ready for the new update by redoing my entrance 🍁🍂
Preset: Persimmon by @ephhemere_acnh 💗💗

#ACNH… https://t.co/clOcItj2hO",Twitter for iPhone,47,540,11/1/2021
2021-10-30 01:21:27+00:00,1.45E+18,"Finally, the cute femboy bunny representation gamers deserve.

#animalcrossing #sasha #fanart #art https://t.co/O3SUTobBzT",Twitter Web App,47,205,10/30/2021
2021-11-04 23:57:13+00:00,1.46E+18,my first gyroid is depressed! #AnimalCrossing #ACNH #NintendoSwitch https://t.co/ZwyJTCPSvR,Nintendo Switch Share,47,443,11/4/2021
2021-11-05 00:56:53+00:00,1.46E+18,"So you’re telling me that not only is Ione adorable, but she also glows in the dark?! 
#ACNH #AnimalCrossing… https://t.co/F5NhYxkck0",Twitter for iPhone,46,184,11/5/2021
2021-10-31 16:27:37+00:00,1.45E+18,Wisp going trick or treating 🎃👻 Happy Halloween!  #Wisp #ACNHHalloween #AnimalCrossing #AnimalCrossingArt #ACNH… https://t.co/1E1lqlGmRw,Twitter for iPhone,46,152,10/31/2021
2021-11-04 21:16:19+00:00,1.46E+18,"🚨THERE’S A NOOK FRIDAY SALE I REPEAT A NOOK FRIDAY SALE🚨

#ACNH #AnimalCrossingupdate #AnimalCrossing… https://t.co/WREMWhvDNf",Twitter for iPhone,46,248,11/4/2021
2021-11-05 03:12:00+00:00,1.46E+18,"meet me under the invy in the blistering cold 💋🤎

#acnh #acnhdesign #acnhinspo #animalcrossing #ACNHDesigns… https://t.co/xTrpripdBv",Twitter for iPhone,45,416,11/5/2021
2021-10-31 18:01:20+00:00,1.45E+18,"petri animal crossing i wuv u

#animalcrossing #animalcrossingfanart https://t.co/JYAX8FJfh2",Twitter for Android,45,141,10/31/2021
2021-11-02 17:15:03+00:00,1.46E+18,Pokémon My Nintendo Physical Rewards Are 'Coming Soon' To North America https://t.co/mGy7pednYl #MyNintendo… https://t.co/hDlkTzu0R1,Nlife CMS,45,538,11/2/2021
2021-11-02 13:51:29+00:00,1.46E+18,"in honor of the new #animalcrossing update coming in a few days, here's a little sticker set i made from last year… https://t.co/QAPcJ4gRty",Twitter Web App,45,245,11/2/2021
2021-10-31 13:11:04+00:00,1.45E+18,"sneak peek of my entrance—

#ACNH #AnimalCrossingNewHorizons #ACNHDesigns #AnimalCrossing https://t.co/CakzBda8jz",Twitter for iPhone,45,507,10/31/2021
2021-11-01 22:28:53+00:00,1.46E+18,"🎁🧸 TOYS GIVEAWAY 🧸🎁

Win an inventory full of toy items (kids’ tents, scooters, etc)! To enter: 

✨ Follow me &amp;… https://t.co/CwuAzQ1nGf",Twitter for iPhone,44,45,11/1/2021
2021-11-01 20:08:54+00:00,1.46E+18,"hi! ☁️ here’s a little moodboard for my new 🥀romantic🥀 winter island called ‘Crispin’ 🌬

#acnh #acnhdesign… https://t.co/Ufy9szwXLa",Twitter for iPhone,44,415,11/1/2021
2021-10-30 14:53:11+00:00,1.45E+18,"I had creepy guests last night 👻☠️
#AnimalCrossing #ACNH https://t.co/dfoUckbXBR",Twitter for Android,43,441,10/30/2021
2021-11-04 18:06:09+00:00,1.46E+18,Angry Customer caught on CCTV (gone wild) #AnimalCrossing #ACNH #NintendoSwitch https://t.co/7b4Ou4q2Fp,Nintendo Switch Share,43,350,11/4/2021
2021-11-04 19:04:09+00:00,1.46E+18,"Sasha has a fantastic design.
He looks so cool.

#AnimalCrossing #Sasha #AnimalCrossingNewHorizons https://t.co/pqiJtK5mY3",Twitter for iPhone,43,159,11/4/2021
2021-11-01 16:00:03+00:00,1.46E+18,"Welcome to Ispaham, the forgotten island ~

• DA : 2846 7402 4529 •

Visit Ispaham and find answers, but don't get… https://t.co/FezhMKuerO",Twitter for Android,42,176,11/1/2021
2021-10-30 21:40:47+00:00,1.45E+18,"my dream of aurelia 💭☁️@mabelsapron did such a beautiful job on this cozy island! if you haven’t already, go check… https://t.co/RuROg9W0Lb",Twitter for iPhone,42,349,10/30/2021
2021-11-05 03:54:13+00:00,1.46E+18,BREWSTER GIVES YOU WATER IF YOURE BROKE LMAOOOO #AnimalCrossing #ACNH #NintendoSwitch https://t.co/g5EJgOGDUM,Nintendo Switch Share,42,166,11/5/2021
2021-10-31 19:15:04+00:00,1.45E+18,"A little gif of Isabelle  :3

#Pixelart #Pixelartist #AnimalCrossing #AnimalCrossingNewHorizons https://t.co/V2mrBAO9sT",Twitter Web App,41,134,10/31/2021
2021-10-31 00:42:07+00:00,1.45E+18,"""The world must know how cute I am!""
#AnimalCrossing https://t.co/FbU0yR04it",Twitter Web App,40,115,10/31/2021
2021-11-04 18:30:46+00:00,1.46E+18,Paying a visit at @kekeflipnote island #AnimalCrossing #ACNH #NintendoSwitch https://t.co/2TSsKu5ce6,Nintendo Switch Share,40,655,11/4/2021
2021-11-02 02:31:07+00:00,1.46E+18,"Sorry but I needed to draw this cute character!💗👉👈

Thanks for the 400 Followers ! 

#AnimalCrossingNewHorizons… https://t.co/0atgzEJ7rS",Twitter Web App,39,139,11/2/2021
2021-11-05 14:50:11+00:00,1.46E+18,"oh-my-diosito

#AnimalCrossing #ACNH #NintendoSwitch https://t.co/CeiHvsTWEI",Nintendo Switch Share,39,592,11/5/2021
2021-11-01 12:47:27+00:00,1.46E+18,"Floating island decor 🧡

#AnimalCrossingNewHorizons #AnimalCrossing #ACNH https://t.co/HUtU2cOGyN",Twitter for iPhone,39,342,11/1/2021
2021-11-05 23:42:56+00:00,1.46E+18,middle gyroid be wildin' #AnimalCrossing #ACNH #NintendoSwitch https://t.co/ALQIVaItpf,Nintendo Switch Share,39,216,11/5/2021
2021-11-05 18:59:37+00:00,1.46E+18,"NO WAY
YOU DID NOT JUST--! #AnimalCrossing #ACNH https://t.co/moykXQGisr",Nintendo Switch Share,39,129,11/5/2021
2021-10-31 04:40:02+00:00,1.45E+18,"Animal Crossing's Happy Home Paradise Update Will Be The Game's ""First And Only"" Paid DLC https://t.co/OPPVANsEtx… https://t.co/2PqPLJpxXe",Nlife CMS,39,653,10/31/2021
2021-11-05 06:47:06+00:00,1.46E+18,"lone baby.🌟
come to mama🥺🥺🥺

#どうぶつの森 #あつ森 
#AnimalCrossing #ACNH #ACNHArt 
#NintendoSwitch https://t.co/SKVCHmjBX1",Twitter for iPhone,38,150,11/5/2021
2021-11-05 17:07:55+00:00,1.46E+18,"okay a better angle of my new build 🥺🤎

#AnimalCrossing #ACNHUpdate https://t.co/IbK4y27aJe",Twitter for iPhone,38,511,11/5/2021
2021-11-05 16:09:06+00:00,1.46E+18,#AnimalCrossing players like @fluffysmolcloud have spotted Splatoon and Discord Easter eggs in the Gaming Desk adde… https://t.co/W8dRtWZvEp,Buffer,37,363,11/5/2021
2021-11-04 22:39:37+00:00,1.46E+18,"Been working on my entrance all afternoon 🥲

#acnh #animalcrossing https://t.co/2OneYCLMFp",Twitter for iPhone,37,251,11/4/2021
2021-11-02 23:46:20+00:00,1.46E+18,"Alphen cosplay, as requested! #AnimalCrossing #ACNH #TalesofArise https://t.co/lFK1eb7Ejt",Nintendo Switch Share,36,122,11/2/2021
2021-10-31 11:56:58+00:00,1.45E+18,"#HappyHalloween2021 

Our October dev update is live🎃! 

(Link in comments⬇️)

#OvaMagica #gamedev #indiegame… https://t.co/RNT9vKPCI5",Twitter Web App,36,145,10/31/2021
